Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,624.6061219,769.1197571,733.9615647,966.6301991,1090.200907,1193.510061,1324.649475,1478.171746,1632.247367,1863.506067,2113.927152,2402.771781,2617.816846,2860.322479,3122.653182,3317.824671,3466.998869,3721.272367,3860.800538,4120.581185,4292.11368,4593.863345,4751.092101,4787.801441,4883.003024,4770.851894,4897.308367,5216.872434,5160.889141,5518.4232,5951.863413,6468.944767,6903.145806,6967.364955,7065.460372,6849.455933,7016.380071,7317.486143,7597.288894,8080.968623,7274.517731,7687.462963
Dominica,DMA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.290209734,-19.09988962,12.84425161,10.83521725,4.546903892,3.283316264,5.096864319,2.306203428,8.071296536,7.327102743,8.770457655,0.500392906,5.86706759,1.412568123,1.784999142,1.769029333,-0.283740924,2.942473844,3.354211748,2.679243112,4.378983814,0.864271171,2.6017636,-0.093967152,-3.063137326,5.955651716,2.633433603,0.380620254,4.455221701,6.234296721,7.072661512,-1.196094959,0.631443233,-0.2727973,-1.117566667,-1.090550241,4.342163901,-2.805951872,2.36664739,-6.998975795,1.977413963
Dominican Republic,DOM,GDP per capita (current LCU),NY.GDP.PCAP.CN,204.1148714,192.0276125,234.0516294,258.5957819,272.9748001,229.0235001,245.9875454,250.9762072,254.0517978,281.3776046,330.1315059,360.1528526,417.9192609,480.0530663,583.4844213,699.6030037,748.9906207,848.2854171,854.647162,969.4980483,1164.952225,1273.826441,1362.510669,1487.275828,1831.086459,2429.029046,2695.28406,3328.94993,4786.30389,6057.980156,8453.814005,16993.79481,19581.62029,21667.49421,24046.90791,27384.1179,29580.94463,34679.4544,38791.38384,42012.2279,46427.60605,49696.35941,54719.95559,71026.95188,104294.4537,119095.7236,136830.8186,156166.5067,175685.0075,181276.9052,204556.756,225228.2288,240261.4469,260719.6232,287812.3679,311783.3559,335389.535,361706.0423,398587.3882
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,204.1148714,192.0276125,234.0516294,258.5957819,272.9748001,229.0235001,245.9875454,250.9762072,254.0517978,281.3776046,330.1315059,360.1528526,417.9192609,480.0530663,583.4844213,699.6030037,748.9906207,848.2854171,854.647162,969.4980483,1164.952225,1273.826441,1362.510669,1487.275828,1831.086459,780.3858658,928.0322488,865.8317545,783.0354013,955.5173748,991.6148411,1351.2985,1566.529623,1733.399536,1905.943496,2127.748089,2293.754381,2476.060403,2638.31327,2653.225124,2869.178139,2977.43451,3110.325447,2418.350422,2487.329061,3932.784407,4109.033591,4707.795052,5087.983213,5039.403122,5555.392014,5913.426649,6110.366576,6238.132367,6608.825501,6921.520594,7280.88361,7609.353275,8050.644076
Dominican Republic,DOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-5.526951357,13.23313597,3.075123405,3.382913849,-15.20469644,10.00174203,0.23746461,-2.698268425,7.707358778,14.90049808,7.816943164,7.416667817,9.914246437,3.259422644,2.526020028,4.075277595,2.424381148,-0.295013602,2.094858577,5.510801225,1.96153183,-0.511562641,2.402150536,-0.859599021,-4.128300849,1.439020474,7.941782249,0.168819518,2.394858515,-7.251709893,-0.956918642,9.150258278,5.399349018,0.767791858,3.853569887,4.198456646,7.1122552,5.025374334,4.303818831,3.079984528,0.942844621,2.981566664,-2.742901918,1.151470008,7.95089605,7.736422901,6.033693331,1.908505747,-0.304580775,7.016783452,1.89221321,1.500005264,3.650818788,5.81878933,5.715518778,5.468634895,3.518071155,5.834537488
Ecuador,ECU,GDP per capita (current LCU),NY.GDP.PCAP.CN,379.3700379,343.7879957,315.5373816,368.4528846,440.3490558,454.9796147,449.7045332,459.0586389,450.7833604,527.6472987,471.4047163,440.6458281,495.2983781,588.0550399,969.5477367,1104.890661,1264.305293,1492.617739,1571.646785,1820.174243,2237.144172,2659.33741,2368.814597,1987.833978,1911.514528,1890.65574,1647.224568,1463.790917,1337.248564,1389.546701,1488.815925,1621.396984,1687.6605,1726.891126,2025.10002,2131.840329,2154.440391,2355.191672,2292.74279,1578.144831,1444.556685,1894.616196,2172.101877,2425.851842,2691.277685,3002.138604,3328.884156,3567.837186,4249.01897,4231.619235,4633.591284,5200.555108,5682.046108,6056.331213,6377.093929,6124.490887,6060.092962,6213.503127,6295.934662
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,455.4623888,375.2213046,315.688704,368.6295837,440.5602342,455.1978183,449.920207,459.2787988,450.9995515,527.900353,471.6307972,440.8571574,495.5359182,588.3370651,970.012722,1105.420555,1264.911641,1493.333583,1572.400531,1821.04718,2238.217084,2660.612801,2369.950657,1988.787323,1912.431271,1891.562479,1648.01456,1464.492936,1337.889895,1390.213114,1489.529946,1622.208088,1688.504752,1727.755003,2026.113077,2132.906783,2155.51815,2356.369857,2293.889735,1578.934298,1445.279324,1894.616196,2172.101877,2425.851842,2691.277685,3002.138604,3328.884156,3567.837186,4249.01897,4231.619235,4633.591284,5200.555108,5682.046108,6056.331213,6377.093929,6124.490887,6060.092962,6213.503127,6295.934662
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,2.189003723,1.973544543,-0.777889164,4.352837115,0.318378861,-3.208632786,1.599300743,-1.03544442,1.652644012,3.807946003,3.26336047,2.04556583,10.75579981,8.128354409,7.940793355,4.506539653,-1.091134704,2.937497869,1.045877523,1.046198078,2.927079882,-1.918629378,-2.823630063,0.085375613,1.382660613,0.944200453,-2.666961183,3.35908017,-1.382869954,1.25727784,1.885889065,-0.207484604,-0.309049759,1.964912932,0.045914884,-0.423720892,2.160484094,1.175607301,-6.604921711,-0.813578256,2.134705573,2.284631765,0.984821248,6.406664248,3.54392893,2.669282015,0.494765341,4.607021102,-1.058101365,1.892865177,6.221016513,4.070286801,3.387267007,2.198973161,-1.50763432,-2.898018796,0.573913174,-0.483429078
"Egypt, Arab Rep.",EGY,GDP per capita (current LCU),NY.GDP.PCAP.CN,54.99966188,57.19456006,58.063639,63.05551764,69.06758757,74.44215862,78.28066928,79.07287213,77.21584538,79.95103837,92.76275777,95.59665501,99.63529013,108.3299087,117.7968346,137.6580895,170.0693947,203.570138,236.6960069,298.4425667,360.2556326,368.9337457,493.1125965,569.2483807,658.7636844,757.2262425,871.5008549,990.5427974,1153.574406,1405.399802,1706.61603,1959.092341,2371.016854,2591.821973,2864.353827,3272.690958,3606.825686,4097.560528,4341.372743,4555.984706,4941.04732,5113.134552,5300.409412,5732.834637,6542.893846,7130.223812,8035.260968,9520.385769,11244.90292,12845.29131,14579.28786,16220.42055,19378.11378,21044.14143,23555.51916,26436.96032,28686.9669,35979.9545,45084.71454
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,162.6084723,168.9632404,174.8626098,180.4108537,193.5860493,233.0137095,243.8068223,257.5886508,273.698607,244.7472149,301.7494289,337.7743689,357.0779478,358.847797,426.3465239,500.3550452,498.5591159,607.2815228,662.6872884,708.1957476,792.824042,815.2486949,778.1168872,655.0678055,725.6298025,765.6420055,651.0775476,713.4525483,777.8577351,849.4524991,965.1108694,1063.333044,1208.71992,1281.396914,1343.551963,1450.476242,1378.203383,1191.103239,1102.468199,1062.158092,1186.393313,1397.43669,1667.317998,2044.527804,2331.26884,2645.968759,2791.810766,3229.68563,3262.657586,3379.557986,3562.932658,3519.87324,2444.290387,2537.125185
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,2.343054538,1.119054667,7.612203176,8.598129578,2.196997234,2.340769851,-1.769886704,-4.076496318,2.714074973,3.118025381,1.705635722,0.79842859,1.279735662,-0.626916125,6.562527574,10.76943945,6.551983267,6.138734918,2.09473588,7.365426939,4.710663319,7.15780334,2.420307066,6.9079892,3.020832771,1.963265823,1.058106039,2.681472753,2.260082893,3.133711276,-1.146432984,2.260663748,0.814883326,1.905226697,2.563810874,2.896261468,3.394225975,3.489528358,3.987316281,4.336347588,1.585496664,0.481792741,1.293196394,2.203154341,2.602210695,4.967393052,5.228311412,5.26715476,2.740086897,3.080841972,-0.363927634,-0.012958454,-0.105970986,0.61685131,2.093735794,2.1320153,2.025579951,3.194420749
El Salvador,SLV,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,274.1752595,282.1897331,288.1869903,290.025603,293.3879515,308.4398701,314.6156825,326.7697702,363.8296353,410.2895015,453.4924515,548.1520223,678.0392587,706.6155011,767.799244,778.448009,736.5911467,717.5438904,729.7387104,751.7250214,769.8035753,753.9799282,781.0600073,816.2199828,840.7123359,914.1317947,983.1815042,1073.310253,1216.700841,1380.708375,1585.108896,1684.784505,1778.836337,1886.359966,1930.627457,2001.540049,2072.301591,2124.10182,2209.497245,2278.43033,2428.568879,2631.822739,2786.157774,2933.39424,2858.483344,2983.228806,3266.010978,3428.409332,3509.526536,3589.042885,3705.579704,3805.995686,3910.254403,4052.624775
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,274.1752595,282.1897331,288.1869903,290.025603,293.3879515,308.4398701,314.6156825,326.7697702,363.8296353,410.2895015,453.4924515,548.1520223,678.0392587,706.6155011,767.799244,778.448009,736.5911467,717.5438904,729.7387104,751.7250214,769.8035753,753.9799282,781.0600073,816.2199828,840.7123359,914.1317947,983.1815042,1073.310253,1216.700841,1380.708375,1585.108896,1684.784505,1778.836337,1886.359966,1930.627457,2001.540049,2072.301591,2124.10182,2209.497245,2278.43033,2428.568879,2631.822739,2786.157774,2933.39424,2858.483344,2983.228806,3266.010978,3428.409332,3509.526536,3589.042885,3705.579704,3805.995686,3910.254403,4052.624775
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,4.147180518,2.528715381,0.442299339,0.73079092,0.279355261,1.186250218,3.449030217,2.296839437,2.84592103,0.58413156,2.753663022,4.541728474,3.223581101,-5.97400455,-17.30354392,-7.240854168,-7.710603944,0.10879578,-0.039964891,-0.725943573,-1.117984519,1.189437751,0.573419723,-0.343175443,3.451075148,0.123985116,5.557079956,4.389198836,3.347382752,3.493223201,-0.275346156,2.126654775,1.740869277,1.339295756,0.387713347,0.214611682,0.974296173,1.024259931,0.391539693,2.229729368,3.876742062,1.419038494,1.694376294,-2.499332253,1.674149767,3.37090112,2.364627628,1.772805347,1.241379602,1.913344163,2.045533404,1.734694342,1.91195325
Equatorial Guinea,GNQ,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,8524.172543,9984.774722,11510.40589,14060.64511,14626.14548,15283.80388,15784.05964,15479.60526,15274.38764,15097.10492,14525.33263,17038.70977,20438.58791,23405.44471,27965.99575,32619.34258,..,..,22416.6746,25652.39097,34192.27229,41364.15408,48798.02506,79256.75857,71703.55397,73252.03263,75812.95051,69247.89361,72822.14138,72283.21728,79719.11109,83269.76874,116820.3674,142533.0975,230529.0441,481265.2359,391565.6118,657347.4224,1228556.104,1695639.689,1912669.082,2103099.135,3250077.42,5782847.132,6722990.871,7624373.325,10273822.4,7870458.712,8554420.118,10198618.51,11084766.06,10070977.47,9575969.483,6670876.923,5481789.495,5613706.886,5557584.411
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,34.79058136,40.75147132,46.9760524,234.3440851,243.7690913,247.8441287,225.4865662,221.137218,218.2055377,217.321466,226.0013479,292.4598313,354.3014528,407.71064,418.0080975,429.4165844,..,..,202.6274483,138.9394517,155.6174781,144.1963121,151.772907,176.4150588,207.052649,243.737477,254.5355336,217.0723884,267.4680729,256.2263358,301.177109,294.0705049,210.4095434,285.5525482,450.6460023,824.5510831,663.7247513,1067.643955,1725.557584,2313.165937,2744.191483,3618.544476,6152.131238,10963.40638,12857.36882,15908.41119,22942.6101,16668.1217,17288.8426,21641.6939,21711.15159,20390.73727,19394.08066,11283.39805,9250.316493,9667.857801,10005.61679
Equatorial Guinea,GNQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.007349413,-5.075720494,-3.02575286,-6.101220549,6.31202125,-6.805590374,0.631793994,-0.462552264,-4.058315266,-4.704016641,-4.144935059,30.39961031,7.344881975,12.66005579,13.30752276,60.41984022,140.3670241,18.89061876,20.63780043,13.45250536,56.78893599,14.61346907,9.261755057,32.17060875,11.67424809,2.904220783,10.06409587,12.44132618,-3.237158524,-12.9827464,1.858554846,3.656596131,-8.160645827,-3.68833399,-12.7113392,-12.31359342,-9.167724698,-9.600231963
Eritrea,ERI,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,968.5979714,1092.90008,1476.355414,1678.275423,2007.132363,2251.584372,2487.487304,2510.266326,2965.791548,3583.120501,4103.092067,4643.345103,5622.116149,5971.903661,6381.17897,6762.418589,6928.473133,9149.816053,7708.337999,9878.564479,..,..,..,..,..,..,..
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211.3320034,208.9994799,239.6680867,262.2305348,315.7506824,312.724395,337.8865923,307.9099092,308.1341868,316.8239534,293.9556724,334.5855715,407.769077,388.5959475,415.0360305,439.8321034,450.6323989,595.1099872,501.355317,642.5082588,..,..,..,..,..,..,..
Eritrea,ERI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.41576465,22.32492123,3.521429964,9.644844175,7.971359539,1.253812238,-1.371029113,-5.465863683,4.985964341,-1.409375668,-7.143403191,-2.981009491,-1.302738235,-4.076212654,-1.224523811,-11.73424709,1.974114433,0.565852074,7.207773128,..,..,..,..,..,..,..
Estonia,EST,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1991.904688,2599.594234,3267.515282,3679.550498,3889.167657,4417.831974,5033.494343,5671.207453,6379.440002,7175.853363,8372.807293,10074.86579,12233.5934,12428.53061,10589.50705,11071.25782,12563.48201,13545.57812,14348.12371,15251.07623,15684.39426,16528.40499,18091.62249,19529.59545
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3134.389753,3380.926302,3682.952301,4093.392477,4140.936602,4070.609024,4505.858332,5341.628947,7203.523038,8914.103557,10412.64431,12639.40007,16744.58445,18204.96648,14711.73527,14663.04461,17464.92008,17404.2008,19050.58592,20234.11742,17395.04062,18282.92339,20387.28315,23052.30126
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.502784471,14.34721002,5.346900129,-0.717824476,9.556418469,6.681033541,7.449840428,8.277712285,7.444416375,10.15499479,10.41473423,8.071025334,-4.877286528,-14.46432838,2.678164039,7.589211665,3.59836216,1.820154161,3.281874814,1.786274694,3.125538305,5.664039082,3.772023311
Eswatini,SWZ,GDP per capita (current LCU),NY.GDP.PCAP.CN,74.44010007,89.50999866,93.68908055,108.2176674,127.1217682,134.251521,143.035798,135.272064,140.2186427,179.8256193,185.7386997,219.8302172,246.8060713,327.2689407,370.5025508,426.6056239,459.6568671,496.7562419,538.7540993,610.399848,718.0548846,823.3422204,926.7845008,948.7634026,1080.356614,1147.942215,1418.327002,1588.626752,2033.281036,2289.047812,3506.797962,3776.859738,4226.268087,4995.961839,5552.561749,6648.83453,7287.892938,8210.942314,8896.21827,9512.878418,11996.90511,13101.06215,14814.41317,16253.76009,17435.30494,19611.05189,21510.96425,23443.18195,25918.58368,28690.7521,30518.34462,32650.35927,37171.30897,40842.72659,43835.78458,46910.83849,50388.20487,52176.84974,54362.44295
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,104.2140558,125.3114919,131.1620895,151.5017044,177.9669161,187.9483705,200.2461123,189.3771021,196.3021737,251.750832,260.0289791,307.3688719,321.0694305,471.5690788,545.2576171,576.8838728,528.5842538,571.2468283,619.5424325,725.1126728,922.0016494,938.1748182,853.5499178,851.5962684,732.2962204,515.0725603,620.7120357,780.2685423,894.3395802,872.7829383,1355.389001,1367.783196,1481.861181,1528.892444,1563.749507,1833.099316,1695.134775,1781.888523,1609.214093,1557.063331,1728.710498,1521.769075,1405.448706,2148.632475,2699.130742,3083.838141,3176.691168,3327.445134,3137.387266,3385.858846,4168.489403,4496.613361,4527.565039,4230.171266,4039.159341,3680.349473,3425.531957,3914.418484,4105.893683
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,10.48282867,2.411769567,5.885922605,2.648930146,10.48680775,-5.127032281,-2.150390655,-1.904431631,-0.254685775,8.712049179,10.77429413,-2.271217742,-2.2584195,2.525553038,0.253320838,8.45995436,10.77404191,3.107356673,9.415022508,17.4974817,-0.989777197,0.639226537,0.700553385,0.153706983,2.652537786,1.791584216,1.186113865,0.875756666,1.482064308,0.613763572,0.239633457,3.82227387,3.500157583,3.271428923,5.557738533,5.427472711,3.778704915,0.120966659,0.843358828,3.07449818,1.561657741,4.688052376,3.138953955,0.169409069,1.392651652,0.15939227,1.045685936,1.338591297
Ethiopia,ETH,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,421.3629907,431.26875,464.9787185,425.6412513,482.7627009,485.7921051,502.9304,504.5332254,513.4070836,526.2835528,561.7863532,571.8506337,707.7917622,726.0908933,840.073399,917.2080322,919.5796156,860.7740029,898.9351291,1014.11897,1005.713294,956.1607061,1025.287342,1176.270842,1405.302995,1690.062137,2148.251544,3017.58199,3965.148444,4402.974196,5714.210699,8059.428678,9088.576566,10814.23452,12872.07427,15135.56579,17225.44431,20143.12552
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,203.5570003,208.3423913,224.6274002,205.6237929,233.2186961,234.6821764,242.9615459,243.7358577,248.0227457,254.2432622,271.3943735,204.0501815,165.693228,125.5495813,134.3429602,145.1669013,141.5086199,125.0761411,119.6840763,124.4607909,120.7657837,111.9272251,119.490396,136.46625,162.4327286,194.6874329,244.2860523,326.4368228,380.5690032,341.5541227,354.4795719,467.0778718,499.5315302,566.9264029,640.5419231,717.1248698,768.5230154,771.5248663
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.84102495,4.979009533,-5.887027763,-13.93731121,6.229141922,10.27625379,-2.702868762,-3.623541501,-0.739151434,-10.36101806,-11.89343296,9.168779832,-0.335854122,2.654450883,8.921419702,0.051802861,-6.254079943,2.162559547,3.059110082,5.227320231,-1.354735386,-4.91130019,10.40753064,8.733089642,7.808741741,8.437275283,7.793016544,5.843986301,9.460612488,8.094846233,5.616571431,7.499868081,7.213184252,7.391468863,6.509712037,6.684559618,4.053940151
Faroe Islands,FRO,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,161055.6689,168331.6102,183097.2656,203231.9837,211038.4249,207468.5385,212487.395,217079.0472,246921.0972,260675.379,259309.5228,254331.3674,273001.6945,279669.5598,286495.4121,308016.5341,333572.3965,352543.96,382724.7628,396128.3781,397302.926
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24035.28964,24129.41289,22651.86198,24418.70328,26731.65857,31493.31915,35467.17547,36198.54377,41521.67506,47885.69888,50863.95379,47441.91598,48541.40119,52092.60338,49459.71723,54843.31929,59433.83457,52400.29728,56854.10265,59993.09063,62918.14619
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,GDP per capita (current LCU),NY.GDP.PCAP.CN,226.6951306,228.1187691,231.4589741,235.6160742,246.8160288,251.7458402,251.2599733,268.0476174,292.2171626,312.531881,368.4486544,398.5914804,481.3546458,610.492418,795.871373,975.3290694,1061.165904,1103.294005,1152.313077,1371.013411,1548.37324,1622.040084,1666.065622,1666.236468,1820.613924,1849.473847,2033.975192,2029.992685,2196.081469,2421.024231,2717.633737,2776.727704,3093.744543,3341.22777,3491.478004,3573.38141,3808.314497,3806.563597,4104.8656,4730.361577,4404.749134,4622.058843,4917.713065,5344.09701,5738.240099,6134.327159,6433.022616,6505.856957,6642.055418,6576.668041,7006.659681,7838.87945,8218.463699,8913.715195,10580.02671,11307.56212,11837.72097,12610.20628,13186.9694
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,285.4742861,287.2670559,291.4733335,296.7083165,310.8122766,317.0203251,316.1298103,333.2682051,334.612576,357.4243836,422.3875438,466.0253483,583.3187661,768.6885143,987.92375,1186.676079,1182.094134,1202.631355,1360.785401,1640.556911,1892.876822,1898.010864,1786.857167,1638.383941,1681.705084,1603.219354,1795.370458,1631.958103,1535.399195,1632.187846,1835.123058,1881.761794,2058.379603,2167.095454,2384.726456,2540.980879,2713.827761,2636.67216,2066.068854,2401.686422,2069.317455,2030.246351,2248.714191,2818.91392,3311.159895,3627.632856,3715.932657,4040.152119,4167.694935,3362.820495,3652.535933,4371.447385,4591.577015,4840.72727,5605.609148,5390.714207,5651.272721,6101.02389,6317.41372
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,0.018903083,0.060861047,2.792376982,1.563624411,-5.515072152,-2.611046623,10.6632901,5.54331224,0.429782241,10.35301047,4.665039798,5.263469834,9.33687582,0.555180441,-1.423815524,0.824157609,4.003294512,0.010619306,10.02197184,-3.729637052,3.762516981,-8.405275367,-6.372128492,6.074841888,-6.126751125,6.719551588,-7.020503866,0.795437595,7.18983099,5.223063611,-3.602750099,4.807083166,0.710691713,3.638689177,1.201809041,3.602746512,-3.229770447,0.361629546,7.969596225,-2.270760967,1.635071277,3.031133592,0.898390186,5.070052183,0.241362805,1.081948792,-1.836711174,-0.063278625,-2.342562043,2.214677033,2.272769687,1.222105639,4.669244737,5.500525357,4.238331894,2.002475447,4.746549918,3.103810437
Finland,FIN,GDP per capita (current LCU),NY.GDP.PCAP.CN,634.7294318,714.4231795,759.7801954,819.3143347,918.9809959,1012.941766,1081.89968,1180.332427,1347.129333,1538.529779,1741.7315,1911.654587,2216.090112,2682.098318,3362.391682,3870.305469,4380.124994,4790.732959,5282.954882,6113.553872,7041.898427,7930.68448,8867.535555,9834.039261,10950.87204,11881.38565,12747.26249,13729.5846,15510.6226,17301.48694,18241.30325,17332.17119,16815.1794,16916.78606,17834.72112,19293.8629,19920.29385,21558.47415,23377.13142,24570.05882,26359.44569,27877.36642,28551.71655,29109.64751,30365.87167,31392.29629,32831.02949,35371.88582,36561.34237,34042.21604,35079.36828,36746.10339,37133.00274,37566.10624,37882.73284,38577.2067,39582.53075,41084.27886,42329.24336
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1179.353011,1327.427224,1411.702398,1522.319242,1707.503938,1882.086858,2010.213456,2034.18905,1907.077272,2178.03525,2465.644819,2716.190092,3177.645701,4173.173047,5297.607817,6255.544641,6739.690713,7069.105738,7628.815714,9332.245264,11223.93756,10926.81797,10938.12206,10497.48,10833.86629,11398.10595,14951.04679,18571.05993,22047.79332,23973.23948,28364.64508,25484.73929,22319.05946,17608.81239,20301.33309,26271.59981,25783.45049,24691.87281,26009.26949,26177.34798,24285.46682,24946.18919,26869.6749,32855.13263,37702.84538,39040.28888,41188.0937,48414.84509,53554.03892,47293.99283,46459.97325,51081.99767,47710.79022,49878.04324,50260.29986,42784.69836,43784.28396,46297.49635,49964.49991
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,6.847965181,2.284048567,2.557472364,4.654852826,4.952389127,1.989846976,1.617028866,1.845006207,9.656904148,5.211438142,2.227824609,7.096153516,6.377978811,2.697457779,1.354025294,0.042351174,-0.040505648,2.624625735,6.848494759,5.061714695,0.884671018,2.532004036,2.503843385,2.687519899,3.117925686,2.422429813,3.28147645,4.9117397,4.708443331,0.224909953,-6.398949439,-3.836533052,-1.141488063,3.515885274,3.819876288,3.327669342,6.018052758,5.17759148,4.137574737,5.553997853,2.37665487,1.460928622,1.76083857,3.690587797,2.428689227,3.628941348,4.852313276,0.315886377,-8.513028487,2.714966735,2.073396315,-1.865591174,-1.357215611,-0.776108383,0.21302942,2.516379895,2.950531373,1.00788071
France,FRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1004.553932,1074.818684,1187.895705,1313.10322,1437.216316,1534.023262,1645.64989,1763.537377,1908.784216,2179.247584,2419.234999,2676.884982,2964.153437,3373.475109,3906.666703,4373.631015,5027.883329,5632.823661,6374.165401,7251.1099,8189.94984,9200.477039,10516.87272,11611.35607,12549.86117,13373.80588,14297.14614,14937.93253,16055.20499,17209.48525,18091.06288,18642.7234,19217.66578,19322.98503,19887.45466,20460.76659,20957.34121,21558.9165,22461.86191,23158.26838,24273.9175,25069.49769,25690.83676,26197.59248,27175.21235,27950.66477,29049.21453,30326.06092,30949.60233,29925.98873,30683.76989,31501.08882,31812.51778,32079.26037,32418.91103,33035.14778,33483.08731,34329.19862,35219.64271
